student_id,attendance_percentage,quiz_score_avg,assignment_score_avg,midterm_score,historical_gpa,study_hours_per_week,participation_score,subject_difficulty_score,semester_number,final_score,pass_fail
0ca292cc-fff6-44d3-bf56-b4647dffebd6,74.7,51.56,44.97,60.69,2.09,20.1,84.14,0.519,4,54.57,0
cd80af0c-d806-43df-bb00-fbb738f1a202,69.28,69.19,69.34,66.0,3.08,27.6,69.2,0.465,8,62.77,1
b4da5206-c7a6-4924-9cee-9a2f3dfd420f,93.19,68.32,64.88,71.09,3.24,18.0,72.97,0.348,8,70.46,1
fe30be13-731d-415a-9042-bec66d60d122,82.67,52.78,48.47,56.92,2.4,18.0,66.9,0.253,2,58.02,0
1faa4f74-87df-47d0-b6ca-02f6ee86ba5a,97.28,58.52,64.9,56.47,2.78,16.9,75.27,0.1,8,69.34,1
bc3c7c40-149b-4a12-8c58-c7644d48469d,72.47,66.08,44.55,44.61,2.2,22.7,71.29,0.602,7,53.75,0
b89a4111-c1e4-489a-a346-a791a5af40fe,65.36,66.38,66.14,58.27,2.72,23.4,89.14,0.7769999999999999,3,66.92,1
823998be-2025-4950-9d6a-fcbcb54614ca,82.76,80.64,83.52,75.42,3.05,28.8,85.45,0.273,8,80.95,1
bfeca711-4859-47f7-842a-24be4fe44b1c,74.04,70.94,83.59,72.46,3.84,29.4,89.81,0.788,8,68.93,1
75bf52e9-bbbb-432f-acab-60d61007cb09,99.69,73.41,55.75,67.76,3.05,25.7,85.65,0.225,6,70.29,1
15152179-0977-4146-bba1-6007dbbb61c3,82.91,58.64,61.7,51.39,2.8,18.8,81.4,0.9369999999999999,7,60.0,1
ad1707f6-a2d5-46f9-99b3-b8c2847b5e1a,89.99,70.65,63.16,68.02,2.94,21.2,82.18,0.377,3,69.75,1
60b63e73-f565-498e-9b82-44d6b61bd8f1,65.05,49.79,52.75,65.62,2.0,24.8,84.56,0.16,7,55.7,0
ed122ca4-5e97-449c-972f-87045f8a4d0c,88.69,56.68,65.54,64.1,2.93,18.0,68.95,0.366,7,62.75,1
a1ae9de6-df3b-4b13-9df5-eac403fe07e4,77.76,69.85,73.13,70.94,3.12,26.4,69.36,0.27999999999999997,3,69.82,1
9275ed9d-528b-4ad1-a96a-5a53f06ce44f,71.37,72.33,78.07,74.16,3.8,29.8,77.53,0.8619999999999999,8,78.36,1
a2519d5d-742a-4713-b0be-fcced5d994b3,87.37,82.75,85.16,84.03,3.75,26.2,80.44,0.9490000000000001,5,80.43,1
f31c9af9-4aec-42a3-9fb3-5c7cfada8f3a,67.16,53.84,64.2,60.05,2.88,20.8,73.42,0.213,7,59.71,0
3e35e7ca-1ed0-44df-bbd1-8db3d62129a0,70.61,46.39,46.6,51.97,2.23,13.4,65.82,0.42699999999999994,7,49.03,0
71efb339-f001-48f8-8293-6cfa334affef,80.2,69.96,66.23,76.13,3.61,28.1,93.79,0.186,6,75.57,1
0812d691-0e8c-41a1-970f-6601b85ad823,99.31,82.37,80.69,87.09,4.0,30.1,80.18,0.298,6,84.23,1
bcd75a83-de9e-4398-a4b5-dce2c5280353,76.67,58.53,51.22,62.57,2.33,17.0,69.86,0.9470000000000001,4,56.76,0
46f70b2b-b82f-4236-ab3c-5a2c6fb65001,80.4,76.73,76.82,81.62,3.11,28.2,72.27,0.736,7,71.64,1
f97fce5b-7eca-4237-b0b7-e12b13e17bfc,84.24,55.23,62.86,55.89,2.04,13.7,70.98,0.961,5,58.01,0
71e9cf90-fdad-4fcd-8e29-bce839f72498,87.44,62.46,58.45,42.76,2.82,17.5,73.6,0.875,2,55.17,0
d81ba4b4-da6b-4780-b2b5-8d4e24a6175f,67.48,58.07,54.82,50.91,3.35,21.7,71.94,0.9800000000000001,3,58.18,0
689f7d4a-a307-4b5c-b6af-2859f18e1ec2,94.7,62.4,58.81,64.15,2.78,25.1,95.61,0.923,1,69.45,1
76df0148-cd8a-4cdf-b839-f1433d51f995,81.33,58.72,58.19,70.27,3.08,25.4,72.54,0.575,2,58.99,0
f54e2297-c3ee-484e-93a5-09e9d8eab9ad,89.08,63.33,65.87,61.49,3.54,22.7,86.06,0.491,6,68.69,1
18c85557-ce69-455b-b171-a14419bea257,91.34,64.54,69.06,73.35,2.5,20.8,100.0,0.28900000000000003,5,68.46,1
38007e97-cb4b-475c-b012-44400d8bcb1e,85.48,63.32,63.36,57.56,3.16,28.0,84.53,0.985,7,60.05,1
c76987fe-2219-41ac-a40f-c8e09d9e0f0c,69.74,80.06,84.24,75.92,3.69,30.0,82.6,0.161,3,77.65,1
d6e1fae4-b5ff-47ac-ac4f-5f895e91a0f1,87.15,56.85,56.75,59.88,2.94,16.3,91.06,0.638,7,64.04,1
f538858e-f903-44bc-acd1-52571d254b19,77.04,61.41,58.19,45.47,2.8,17.5,79.61,0.183,3,64.05,1
f8186861-3fa0-4cb9-a743-7565340cfa5e,98.29,58.84,55.57,50.48,2.46,15.4,70.59,0.24100000000000002,4,59.69,0
5af2460d-3729-403d-bf7d-260f5c06ba3a,81.4,65.93,72.58,69.74,2.96,20.3,87.57,0.76,5,67.68,1
8e96c737-456f-4e0e-88ed-ebf5a3d3569b,90.91,64.64,68.28,63.78,2.51,15.4,77.88,0.125,8,61.43,1
3e6063b9-b4a9-4325-841e-d2974a647855,73.76,53.61,43.43,54.42,2.39,21.4,68.57,0.583,5,51.1,0
fbf9544b-e370-4b58-ab0d-0d07dbeb080a,76.77,53.4,54.31,52.02,2.93,23.0,85.72,0.131,3,55.6,0
fb22495b-2216-429a-8bf9-9215090233c4,96.93,65.94,67.75,56.0,2.7,26.7,96.79,0.33199999999999996,3,71.17,1
91033451-21c5-4240-9e4b-5b849e0a6d4a,86.26,60.9,66.94,59.37,2.82,27.3,64.58,0.516,5,62.63,1
8de2c01b-0956-43e6-88c5-d1712cd402c6,85.53,69.99,75.73,76.16,3.4,27.8,88.49,0.799,1,70.0,1
2c547992-6bef-45d8-8360-db447da3331a,83.97,52.52,54.06,59.56,2.52,18.0,79.03,0.558,8,59.51,0
cc9b0b0f-5f48-4db2-af0e-66075b3f2c6a,92.46,69.85,75.33,85.77,3.55,23.3,77.01,0.437,7,73.69,1
9b18a78b-85e0-4892-8cdb-4690fc135b8d,94.19,66.98,69.87,68.09,3.33,23.4,78.55,0.7110000000000001,1,66.62,1
c9bfb435-cc11-4384-8d09-c5359cb7ab93,99.4,39.01,44.62,33.71125000000001,2.0,13.2,88.93,0.6799999999999999,4,49.73,0
413dc92f-cff1-43dd-8305-127c20b73d58,75.75,64.66,60.71,71.39,2.5,28.3,88.09,0.321,4,74.77,1
ba853263-d1dc-4c0d-af63-dbbe2a1ad4f1,66.8,76.58,70.61,60.74,3.2,27.9,81.23,0.5740000000000001,6,66.56,1
c22c84c2-c535-4a76-a23f-a52c7c4762f2,79.25,60.88,56.19,52.98,2.67,24.1,87.49,0.16799999999999998,4,62.51,1
95a2abc8-9fbf-41b4-b611-87d23d4ebcca,67.43,58.1,63.6,58.63,3.18,18.8,75.87,0.8710000000000001,2,58.03,0
9271d7f2-5564-4af7-97bc-0976d130b06d,94.66,54.13,54.15,52.98,2.23,20.7,80.35,0.132,8,63.14,1
364d711b-3c86-43cc-811a-3e80d1860e4e,90.76,68.21,64.01,78.22,2.94,20.4,86.29,0.156,2,78.01,1
9e49769e-144a-41f9-9616-4624cf86a3cd,82.72,46.11,65.6,48.9,2.79,17.0,79.39,0.844,8,58.18,0
06912e73-967b-49f7-926b-f2f31fb442bd,91.61,87.0,91.91,83.76,4.0,21.4,91.37,0.46900000000000003,1,85.2,1
4fa4a4ab-37b7-4402-b189-e8b66d31b238,73.27,60.67,66.88,64.68,2.91,27.7,82.03,0.9630000000000001,7,62.61,1
7e337329-b8f5-4b4c-9179-c617ede66b4b,81.11,68.45,71.78,82.88,4.0,22.5,69.11,0.999,3,74.21,1
55741762-c89d-4c40-bfa6-1ec12999b3c9,86.71,44.71,41.44,33.71125000000001,2.17,19.9,96.89,0.756,2,52.2,0
ffd871b8-969d-466d-8c15-e14edc01cd0b,87.8,71.45,70.14,69.22,2.44,17.5,89.67,0.683,1,70.62,1
02bffa83-c8d7-440d-a7f4-58f60715ad0c,89.43,54.66,53.25,45.83,2.57,24.7,63.82,0.11699999999999999,5,60.79,1
d486b3f4-5faf-41f2-a390-592d910ea6e0,65.76,54.0,67.95,67.12,2.97,20.6,75.76,0.725,7,56.85,0
942c26d8-cbb4-4328-81e4-68862f1b203d,82.82,64.76,64.0,65.23,2.99,28.7,100.0,0.509,5,72.08,1
b33ef947-a738-4f7f-9cc8-f2bcf3f29855,88.41,62.59,69.08,58.81,2.81,21.2,80.35,0.7769999999999999,4,65.66,1
6b317fd2-9844-48a1-a0e3-1af79da70cf9,84.5,59.33,51.63,56.17,3.18,21.5,82.72,0.915,2,61.29,1
1b8490f8-477e-4c3d-b106-8a9386b06400,83.96,75.98,77.82,68.63,3.37,26.8,72.28,0.11100000000000002,3,69.21,1
86f55fb2-4a85-4066-8c22-383341da8750,82.17,48.04,48.18,42.55,2.64,15.7,81.54,0.624,5,53.11,0
333203db-5410-4def-b10e-7a75665951e8,95.13,45.31,44.26,54.83,2.0,20.9,87.48,0.462,7,60.21,1
136d89c2-cec7-401a-9146-0d7413270e28,90.3,81.13,65.34,88.03,3.24,28.8,72.66,0.23900000000000002,1,80.45,1
2e94bfdf-3af3-405d-870c-8339d457e14e,91.1,75.77,62.18,70.29,3.14,25.2,79.8,0.16699999999999998,8,74.75,1
5e586f60-1281-44d0-9350-480cf41a73d4,81.59,60.79,59.19,62.29,2.58,17.0,85.38,0.192,6,60.73,1
6c67d818-ad51-46e6-96ca-15d1c890b73e,85.49,58.78,64.06,67.93,2.54,27.5,85.8,0.661,7,66.59,1
652dd194-9f41-475b-8fcb-774dd31c7915,99.67,65.02,56.61,54.91,2.77,21.6,81.07,0.8320000000000001,5,65.22,1
0f6a1f6d-3e98-4ef9-82e5-ce024dd29b57,85.97,71.83,74.27,53.27,3.3,24.5,86.3,0.42699999999999994,3,68.66,1
d18c0e6a-0eca-4c64-a36a-b6ae07178f03,66.51,77.13,74.39,83.02,3.25,26.8,81.67,0.267,1,75.19,1
014631d4-b52c-4b24-834e-200bcd84c52b,99.41,67.22,72.72,74.78,2.99,17.2,92.16,0.422,6,66.2,1
9dd68920-59aa-43e7-bc42-aa7422660678,89.24,55.47,60.4,64.92,2.56,19.9,66.73,0.146,2,62.8,1
d81e9922-5ae9-4021-b46d-397dbbc7df4d,73.44,66.3,65.34,58.61,2.62,28.0,75.53,0.587,7,64.77,1
51a8668e-8332-4967-ba24-6bd300441434,81.8,52.06,63.95,53.49,2.26,20.7,74.99,0.27599999999999997,5,65.27,1
9e507a4c-7557-4cf0-8a41-6f597e556e67,98.94,64.48,73.77,72.93,3.19,28.4,86.28,0.78,6,78.6,1
223cd718-48a0-4665-bc06-1db54bc04349,99.09,79.66,80.03,79.13,3.11,26.6,75.11,0.784,8,78.74,1
afe7d87a-cd40-4f9b-8ad6-648669bd649d,77.14,64.1,62.19,60.01,2.56,18.8,76.74,0.968,5,57.91,0
d4aa4ef6-7f6f-4770-9193-65f7223ac400,89.74,46.12,47.7,48.39,2.65,23.8,84.4,0.365,2,64.16,1
17568cbb-283a-40df-8df9-22d457aa0dca,92.92,80.21,87.78,82.96,4.0,25.5,65.76,0.563,3,77.3,1
2724d939-c6dd-4493-bc6e-f830121a5374,73.09,54.76,59.7,61.45,2.33,21.6,79.91,0.433,4,61.2,1
b99b88b5-415b-49dc-83ab-4539e84fc2b4,89.41,76.26,77.25,67.57,3.46,24.3,83.62,0.554,7,71.79,1
420c769e-4dad-4695-9694-7a167c940a68,86.13,67.78,61.49,64.61,2.86,24.6,72.25,0.772,6,61.31,1
bda78bc4-1042-4f57-8475-7915ee0d7412,69.36,78.43,72.08,72.58,3.77,22.2,85.96,0.882,1,67.48,1
52f0e39c-c340-492f-b830-0d735190315e,84.66,51.42,53.34,67.83,2.4,21.6,64.78,0.6519999999999999,5,61.29,1
2d6e1f2a-f8f2-4a62-9abe-98e51c67332d,90.49,58.6,57.5,44.13,2.09,25.4,61.73,0.5549999999999999,7,59.34,0
0bbe84ca-bc0f-4b5f-a8e9-92ba71f41084,76.31,53.29,53.73,48.13,2.15,22.9,73.46,0.764,7,53.91,0
b0d0bc70-268f-4121-b465-3f989e363732,68.49,49.36,47.74,33.71125000000001,2.79,24.2,77.39,0.37,6,48.7,0
4ca0dafd-ee6b-4bdb-9da4-d2448f803e28,82.53,75.88,72.41,71.27,3.51,22.0,91.52,0.119,4,73.44,1
d50bfe60-344d-4673-8b50-b45c8ef3e158,77.08,68.08,72.6,68.23,3.03,22.4,93.26,0.693,1,65.62,1
06c9047b-4d3e-43f2-9039-e2614f2d1903,88.55,82.7,74.93,88.43,4.0,25.8,81.52,0.244,1,84.64,1
c4546793-9acd-4085-83d1-c05fce76afcf,88.97,57.68,61.69,54.45,2.76,17.5,89.15,0.45199999999999996,8,62.62,1
0364d064-6fbf-4c7f-8fe8-1911de212c64,78.16,61.77,55.52,57.03,2.24,13.9,84.62,0.441,8,61.49,1
19e7cf9b-341a-4334-acc6-7d49171ab900,96.7,62.41,62.53,59.17,2.95,18.7,91.3,0.492,5,65.16,1
a7a3c124-2137-48d5-9918-174e2746a640,73.28,76.9,77.75,69.78,3.71,21.9,100.0,0.32999999999999996,3,71.31,1
a2daa11a-265e-499d-ae87-369b412a20b7,96.64,77.03,78.58,69.87,3.44,22.6,71.94,0.5940000000000001,8,72.45,1
2bb6880d-fc6c-4caa-b2da-565c91398c94,72.37,68.66,76.96,66.74,2.77,23.3,75.93,0.323,7,69.37,1
594fba66-08c0-408b-941d-72ef4af4ab77,71.88,67.2,69.38,71.94,3.11,20.6,72.78,0.344,1,74.34,1
5e2a2b13-e542-41ea-941b-8725330a9223,91.63,73.98,86.88,74.99,4.0,31.5,76.44,0.258,4,76.2,1
f367e1da-f20c-44a8-9f78-d5ca856fa5ea,66.16,66.93,68.41,63.19,3.41,21.9,87.47,0.6799999999999999,4,65.19,1
23d8d05a-207c-4fd3-973b-e95c425afbf6,75.69,60.04,59.42,62.77,3.0,16.5,86.41,0.284,3,64.78,1
45d53401-35fa-4ba0-89cf-ea15fe286363,77.86,44.95,56.93,59.96,2.29,20.0,92.68,0.827,2,54.49,0
e83b1002-55d4-4f1c-9016-e5ebea39b74d,87.0,58.95,55.19,52.16,3.15,26.9,82.4,0.917,2,61.06,1
57465951-f244-4095-8741-50931552b27c,85.27,69.6,72.22,74.88,3.27,28.6,72.69,0.384,7,76.9,1
b1fbc187-ba17-49aa-889f-a4fffd929f75,89.54,88.84,88.94,92.4,3.98,22.7,75.6,0.897,4,85.03,1
0f186e82-d787-45f3-8af2-7fda8a54ac37,76.37,81.84,76.97,79.03,3.34,21.6,91.09,0.487,1,71.96,1
c392dcc9-97d9-431a-a646-679f941a44c2,78.96,73.89,74.82,71.16,3.19,19.0,98.78,0.9949999999999999,8,69.76,1
313f28fc-b2b6-42a8-896c-584979ef365e,79.35,65.01,69.54,67.44,3.36,29.9,78.29,0.794,2,71.6,1
5b94f530-45ce-4016-889c-d8b3c443de41,79.0,62.91,59.64,69.1,3.36,26.5,92.8,0.64,7,65.88,1
00e03fe9-d2cc-48dd-b4fa-3db933c1bb68,94.95,61.5,63.74,57.36,2.87,26.4,97.74,0.11499999999999999,4,74.72,1
96fc5486-e09f-4087-b7e6-9a194404f378,80.54,63.9,62.26,61.24,2.92,16.6,72.37,0.741,6,55.66,0
30935c9c-85f5-42ea-9c7d-f3400934e577,67.5,52.44,58.07,63.9,2.39,15.9,81.43,0.743,7,54.25,0
0cb53475-7fe5-4cc3-a86c-cf9a8d2838ab,90.17,58.91,56.74,60.16,2.98,25.9,75.12,0.296,2,68.83,1
c8e9b2c1-c21a-45b1-b75d-bd942232af35,94.55,50.6,50.6,45.84,2.68,12.9,83.5,0.476,1,58.26,0
a41a074b-4fe2-4c14-b110-36d28420939f,91.08,55.38,46.36,46.16,2.15,23.4,64.81,0.46399999999999997,3,56.36,0
3a2a6914-046b-4cc5-8527-3f3ccc87e0f1,92.12,57.52,51.88,55.64,2.08,12.7,68.88,0.32999999999999996,4,58.74,0
f1aad79b-a218-4e53-a9d3-1657441b7d55,95.19,71.06,77.26,68.08,3.54,29.7,82.2,0.943,7,74.28,1
89ad7d89-19bf-478b-9cde-b69b8138cd7b,90.97,61.24,65.62,61.86,2.89,23.7,70.66,0.42800000000000005,5,68.27,1
5a3df27f-fe9d-486a-a3c9-fe748cc04d65,96.23,56.7,55.17,60.19,2.66,15.8,74.46,0.17099999999999999,3,64.57,1
cad4b5f5-907c-4813-a7f1-fdb0b06b7599,78.64,48.64,60.69,54.05,2.96,24.4,91.77,0.493,3,59.0,0
7ff01749-f5d9-41ab-a462-dc724ca99112,75.65,63.72,63.18,58.65,3.09,19.6,88.22,0.818,8,60.64,1
267eb73a-abcf-4624-a0a2-9d7d7b01497e,70.43,64.13,55.58,53.68,2.89,18.5,94.06,0.6679999999999999,7,61.2,1
03161d02-863a-434d-b6a1-d3dd1be0eb00,71.75,73.83,82.38,73.75,3.31,24.0,75.06,0.507,6,74.44,1
975d681b-dd93-4e16-8785-4e59db856c83,65.5,54.3,64.37,59.66,3.11,26.7,84.05,0.622,1,63.62,1
09c701bc-c6d5-432a-9e88-4284657ec6a1,81.2,78.02,71.17,81.2,2.92,20.0,95.48,0.9099999999999999,5,67.5,1
6b48b368-707e-4c1b-8d12-d62cd62167e4,84.16,61.15,63.97,65.76,3.27,19.1,82.18,0.313,8,70.41,1
6db26ef0-2713-461f-bc99-ba66d2fc3b2e,82.23,64.32,73.27,63.95,2.65,25.8,83.36,0.437,6,70.84,1
3771e2e2-3176-4ab8-9bec-7f6ebad980b0,93.22,92.8925,93.09125,94.50125,3.68,27.6,72.93,0.71,4,87.97875000000002,1
61a3d421-826d-428d-95e4-20d5337d856b,75.92,61.51,66.71,63.58,3.35,26.3,74.15,0.9109999999999999,3,60.09,1
64594aed-caa3-4fd4-b589-1826c0fd0429,73.25,58.31,64.51,79.35,2.62,20.3,84.82,0.47400000000000003,5,64.28,1
1b3a97dc-3696-4656-9d4b-c1b02b695c20,79.7,48.42,45.61,55.99,2.69,22.8,76.3,0.147,4,55.06,0
678c79b0-ed2c-4e11-b1aa-98b3a4f65ccc,91.92,73.64,78.35,67.98,2.87,19.4,89.07,0.659,7,74.77,1
3c43c1b7-8393-4b48-880d-8945d3d195ae,78.51,65.12,52.24,62.1,2.71,23.3,69.29,0.301,7,61.88,1
7f8cd194-2a93-4ac8-ba45-a342c9cc5bd3,92.35,55.99,46.54,47.92,2.0,19.5,73.54,0.833,7,51.72,0
6beb7463-ded5-4670-8fd9-df0d713d8cbe,66.12,62.13,53.43,65.74,2.74,19.9,78.38,0.8380000000000001,8,59.87,0
46367fe1-83fa-4dce-ac71-1be41d7fbfa2,98.69,57.13,71.27,61.52,2.65,22.6,96.97,0.558,8,70.89,1
93ccdefd-d0e5-4957-8be5-6b3028344f10,65.34,45.57,55.74,48.41,2.64,23.0,91.43,0.773,4,56.24,0
762bef15-58e5-4a81-ad61-1668f9763a93,77.84,58.22,47.21,57.37,2.66,16.4,78.27,0.43899999999999995,7,56.61,0
6ffd215c-c277-40e7-8120-5cfc6995c6ff,88.37,81.66,82.32,79.21,3.98,21.6,84.36,0.375,2,78.59,1
120eae27-f9ed-42b5-92bb-275bd65ac480,82.16,75.26,67.25,73.77,3.01,28.0,95.15,0.9949999999999999,2,74.01,1
50ae6e01-8ccc-4256-b1ad-2e09ba15521f,97.98,64.4,58.18,48.86,2.61,26.2,76.29,0.258,4,63.21,1
db5df980-e4fc-49e9-b1f8-3ca4bb463980,76.14,73.03,68.01,64.58,3.47,28.8,77.97,0.358,6,65.27,1
bfbd966b-547f-4cb9-ac2c-a390c6fa0f56,94.71,53.05,35.681250000000006,44.65,2.64,17.7,75.18,0.376,6,53.54,0
faa73801-a776-4b79-93eb-18075cd4805c,88.44,70.14,74.77,68.66,3.08,22.6,75.54,0.584,7,68.27,1
8364393c-716b-4502-a160-d21cdf27650e,76.25,71.49,69.26,81.4,3.22,29.7,84.9,0.233,8,75.52,1
fe3ed4eb-fec5-4316-8975-d946cf4aa81e,73.8,61.22,73.35,70.69,2.93,26.9,75.27,0.952,5,66.16,1
88bf2bed-fceb-4079-9d81-f52a702c9265,97.35,66.24,65.01,67.25,3.02,16.9,79.31,0.41600000000000004,8,72.31,1
28622d4a-709d-46d9-9661-7cbc377e27ba,78.77,56.18,58.63,66.11,2.85,22.9,73.83,0.272,8,60.77,1
684dab84-2f1e-4e0e-a4f0-69db10c76c87,69.39,79.14,87.16,74.73,4.0,28.8,82.9,0.616,7,73.29,1
8432c3a2-b693-4cd9-b571-47fa7c10be17,99.2,70.24,71.5,76.17,3.21,24.3,74.01,0.151,5,69.12,1
0cfcc8b8-fe5c-4127-a748-6b7e73926fa1,74.79,56.22,74.13,62.89,2.98,20.1,76.61,0.2,3,65.65,1
f1313eef-2511-46ba-a20f-acd703b4a4d4,86.91,48.57,51.73,47.87,2.71,21.3,81.83,0.10900000000000001,4,59.37,0
bfeddf07-487a-44b7-9aee-83144fd018b8,74.85,67.35,64.6,69.37,2.62,22.2,80.99,0.8779999999999999,7,65.02,1
dd41e232-2d48-4840-8697-6af94c363c66,76.57,49.6,50.9,41.06,2.0,14.2,81.42,0.611,7,48.91,0
cb4c5919-492b-4337-8914-aa88fe93bd24,83.64,51.14,50.54,56.28,2.47,15.3,85.42,0.714,5,54.72,0
485746c5-52b4-4b4f-a6ad-23644cac3c22,88.24,60.24,50.41,52.49,2.22,24.7,77.7,0.665,3,58.87,0
c0d4a5f8-01b5-4eac-8e04-e936aa5d40ab,78.3,55.68,53.48,58.0,2.81,19.6,76.78,0.433,1,55.8,0
ee4e5221-2b18-4076-9717-c5b91bbfdd3c,74.82,63.8,54.63,63.03,3.35,27.5,83.48,0.967,4,61.17,1
0e6e32f2-38d5-4518-ae48-57c7d8333630,91.96,67.39,65.63,64.25,2.92,29.5,79.12,0.762,6,63.89,1
5f4f3b90-80bc-449d-a1ff-1e6ee33b3e8f,93.92,71.83,71.84,89.29,3.8,23.0,73.48,0.861,2,76.12,1
f43720a0-5f97-4970-93b5-073cc441487a,93.12,66.51,68.53,70.07,3.17,25.2,74.18,0.78,2,66.91,1
fd118455-a8d3-4039-9fb2-8b207d299d06,90.13,54.94,61.92,62.37,2.49,27.0,87.96,0.744,1,70.97,1
f711daa2-d9c0-435f-9937-d64ab016ce64,85.74,70.92,80.34,76.11,3.18,21.1,72.81,0.16399999999999998,8,77.19,1
d44d3a1d-e6bb-4a6f-925b-6b565e9dcad6,80.31,57.1,74.67,71.94,3.48,22.5,91.47,0.606,4,64.94,1
856d1679-478b-4974-ab10-c7eecc85fab0,92.9,57.56,67.88,62.18,2.56,23.8,81.36,0.29900000000000004,8,70.77,1
79a5236f-0f2d-4869-85b5-a33340f3a77b,74.32,58.23,56.49,54.33,2.22,17.9,78.63,0.128,6,59.71,0
ef1277eb-94af-4689-ad78-3b0fa47913b0,91.39,62.61,71.9,65.44,3.11,22.5,73.53,0.99,5,62.23,1
cfc8d3f8-9b9a-4250-b7d2-f3d7bedc6dcc,81.74,71.81,62.93,62.7,3.02,21.1,85.12,0.268,8,70.34,1
1eeba7b2-5cb6-4fed-9689-50622efc6097,90.8,61.32,72.91,56.29,3.2,16.2,77.96,0.925,4,65.97,1
d59d727c-30ea-45b8-b331-eb59d6e4ffe6,66.64,71.67,69.33,75.75,2.89,20.9,87.87,0.648,3,64.63,1
219bc8d6-35d6-4b43-86c3-3e1af5d99c9f,77.39,47.06,50.96,43.35,2.77,20.1,89.22,0.876,5,53.1,0
1514d652-589f-4a3b-9873-abea7b2e5c2a,78.84,73.8,74.54,64.9,3.05,19.4,78.66,0.10200000000000001,3,79.29,1
6b98dd31-247f-4bff-ad9e-cd4a1ed42602,84.45,70.85,79.26,74.04,3.14,30.5,86.29,0.8140000000000001,6,74.38,1
60bbcc0a-f7b4-4a4b-8d2d-341d421c6e54,94.22,55.9,58.1,57.46,3.15,18.2,76.76,0.624,3,58.97,0
59a6744c-96d6-498e-8a52-9f6a66ab8ab5,66.54,66.66,58.89,58.86,2.47,25.1,90.37,0.982,1,62.11,1
b92d9653-496d-4f68-9840-9db615e0edb2,91.41,62.48,61.22,57.04,3.21,18.5,74.95,0.534,7,55.3,0
3456cbe4-e8e5-4aa3-811a-374e3dc7feb1,92.48,57.42,57.96,42.03,2.3,16.2,86.58,0.20299999999999999,5,61.22,1
147168fb-535e-4acb-98d9-edaa2ce412d2,95.04,55.19,63.99,66.89,2.94,27.7,82.51,0.375,5,70.46,1
64009a91-f524-4a2c-a29a-f082e2abbd62,83.53,77.93,81.18,83.48,4.0,27.0,79.35,0.572,7,75.9,1
74835626-2ae8-4bdf-b055-4f5b23506434,74.23,66.53,57.6,49.55,2.83,21.4,90.41,0.8640000000000001,7,54.93,0
4f35806b-730c-4fff-ad07-730695399daa,74.71,60.09,60.18,50.86,3.15,25.6,71.49,0.745,6,62.58,1
a2d7f56b-890b-4ada-aef9-a3b1eba07f8f,85.81,73.08,78.01,58.25,2.67,17.2,75.8,0.649,4,66.22,1
d9e38cd5-5e6b-4e34-9310-dea697aa3a00,80.96,72.76,73.72,66.6,2.59,21.5,63.76,0.829,6,66.11,1
b204a650-b43f-4491-bb74-c66694bbeb1d,78.51,47.52,51.24,59.44,2.51,20.3,84.84,0.54,8,59.57,0
e23fc785-48f0-47ac-9ece-2c9c10128eaf,72.81,52.57,55.59,55.04,2.09,22.3,68.67,0.762,2,57.7,0
2dc7eae5-7417-4935-9071-7678523259d5,80.68,59.78,51.67,56.47,2.77,22.5,72.98,0.784,4,60.31,1
7362b638-f5ed-4440-b2b8-0e144fafb787,93.62,69.82,63.69,58.87,2.86,16.0,81.56,0.44699999999999995,4,60.28,1
a8997b47-2c0a-4a86-8c31-31ea95509a8e,67.84,51.42,66.85,75.73,2.71,19.7,74.89,0.384,3,66.86,1
631a18eb-d516-49f8-9d59-2312d132c018,80.49,58.92,59.83,62.05,3.36,19.0,77.9,0.302,4,62.19,1
9b1fe6af-736d-4348-a84d-174517dfc4ec,89.28,75.12,75.26,81.73,3.13,30.2,82.66,0.757,3,72.72,1
c972c13a-bb53-4308-95f0-534b22fffed1,89.17,51.94,59.16,60.22,2.8,21.3,96.63,0.881,6,65.09,1
c663f9d6-71c3-465f-9ab6-540e39b03129,93.79,68.9,70.38,73.61,3.1,29.4,73.66,0.533,8,76.89,1
25eb07b2-5ec7-403f-875c-3a2a9b422384,72.6,61.9,60.14,54.51,2.78,23.0,82.9,0.5860000000000001,5,62.87,1
47658135-c449-4a25-969c-5934afc1b18d,94.93,63.67,58.15,60.66,2.31,14.9,79.09,0.8320000000000001,1,56.2,0
80ad736f-5f19-49b3-af7b-57579bfa6f6d,71.47,63.75,63.12,76.41,3.04,22.0,82.66,0.11699999999999999,7,73.21,1
97697db7-b888-469d-90db-7b5319d100da,86.49,51.59,55.82,48.77,2.74,13.1,90.67,0.358,6,57.02,0
2829bac9-e4d7-4289-af3d-a4b1b50b430f,98.14,54.88,50.57,50.55,2.26,20.9,74.77,0.974,2,57.3,0
1bc5e10c-3150-4c46-9b9e-86d14506bb22,83.04,50.49,60.01,59.45,2.34,26.6,68.43,0.13,2,66.56,1
33664b07-e3f3-4ee4-944b-6d001ff81181,86.11,66.65,73.07,65.18,3.07,30.0,84.87,0.275,5,75.04,1
c3823846-c3e4-4619-adff-781c7235c570,97.19,67.99,66.63,82.02,3.18,20.1,87.31,0.9789999999999999,8,71.04,1
d7bb920d-5f84-4dc1-9844-2392ce18c6d1,83.07,72.62,60.88,69.42,3.43,27.8,85.76,0.592,7,69.84,1
