student_id,attendance_percentage,quiz_score_avg,assignment_score_avg,midterm_score,historical_gpa,study_hours_per_week,participation_score,subject_difficulty_score,semester_number,final_score,pass_fail,attendance_tier,gpa_tier,ca_avg,rule_risk_score,midterm_relative
ad4a7b6c-17b2-44f0-8a44-362daa5a781d,90.89,40.52,42.68,42.51,2.0,19.2,87.06,0.179,4,52.85,0,2,0,41.6,0.38411,-13.642499999999998
7a889288-9dd0-43e6-8642-bca978fe31d1,65.16,36.5525,45.33,38.05,2.0,14.3,75.54,0.108,1,43.84875,0,0,0,40.94125,0.50238625,-13.333333333333329
d7d82fcf-893d-459c-91f4-3235d17504c6,77.19,58.22,71.68,63.86,2.28,16.5,97.91,0.353,1,62.07,1,1,1,64.95,0.30481,-1.3233333333333377
8a0b92b0-1c5f-47f9-ae5d-503f957cafd9,81.21,52.2,63.64,50.84,2.77,15.4,90.72,0.946,4,60.78,1,1,2,57.92,0.34887999999999997,-7.839999999999996
b3da4769-020d-4cad-888d-d73e80f88d4b,74.59,62.02,62.07,67.3,2.8,28.4,90.86,0.252,7,66.82,1,0,2,62.045,0.313605,0.5922222222222189
ffc0a929-cf3a-43ad-8692-69bef73f4369,97.81,59.91,49.23,48.9,2.23,17.6,87.7,0.947,4,60.28,1,3,1,54.56999999999999,0.29835,-18.4
495da537-de9c-4364-a31e-6341094ee2ac,72.4,69.8,81.81,83.44,3.44,24.2,84.13,0.102,7,77.32,1,0,3,75.805,0.23266499999999998,13.976249999999993
264d7b3c-30ab-41f4-87e6-7ab0b21b453d,79.78,80.29,74.13,82.63,4.0,23.1,88.49,0.388,5,78.09,1,1,3,77.21000000000001,0.20135999999999998,18.677999999999997
f805b17a-d155-4620-820b-728717178817,80.92,46.87,40.95,45.53,2.76,18.8,100.0,0.362,8,51.35,0,1,2,43.91,0.408,-13.683472222222221
c0d47c38-1622-44f7-8750-8094245f3324,75.9,56.17,52.68,37.93,2.99,22.7,69.54,0.645,3,55.84,0,1,2,54.425,0.41933499999999996,-10.57
65ce3a4a-32a9-4052-be03-cc50afdca234,66.46,56.69,62.56,54.97,2.88,24.3,78.33,0.1639999999999999,1,61.13,1,0,2,59.625,0.390375,-19.099999999999994
307f96db-cd46-48c6-aafe-f00d305a898d,75.25,46.94,42.95,50.11,2.6,17.7,83.64,0.8779999999999999,7,51.74,0,1,2,44.945,0.41383499999999995,-10.624285714285712
c071b1f3-5d78-4b34-a0ed-4af7da03945d,89.86,55.61,52.46,62.3,2.2,25.5,77.63,0.38,3,66.6,1,2,1,54.035,0.291555,-3.905454545454546
d7fa6cf2-2c74-45c7-887d-06657bd7355c,91.25,66.05,79.94,57.89,2.76,17.9,73.88,0.8779999999999999,2,61.47,1,3,2,72.995,0.24234499999999998,-2.8442857142857108
d35395ed-0405-4740-971a-e1372cea2540,94.6,67.51,59.27,45.19,2.87,20.1,84.45,0.217,8,57.09,0,3,2,63.39,0.29586,-12.74857142857143
5399eb87-d15c-4c94-9bea-e009a7015dbc,99.99,74.76,68.54,70.55,3.16,21.0,80.05,0.8800000000000001,8,65.58,1,3,3,71.65,0.17344,-1.842000000000013
060a8956-6649-44a6-827b-d1b0f256075d,94.35,68.51,56.9,68.84,2.79,25.8,74.78,0.259,3,68.62,1,3,2,62.705,0.22796500000000003,1.1480000000000103
68f97330-40bd-4799-955c-1cd33f19bdd3,66.71,49.26,46.39,53.82,2.0,13.9,73.88,0.843,6,49.04,0,0,0,47.825,0.42822499999999997,-2.157777777777781
0ca292cc-fff6-44d3-bf56-b4647dffebd6,74.7,51.56,44.97,60.69,2.09,20.1,84.14,0.519,4,54.57,0,0,1,48.265,0.374335,-4.088571428571427
cd80af0c-d806-43df-bb00-fbb738f1a202,69.28,69.19,69.34,66.0,3.08,27.6,69.2,0.465,8,62.77,1,0,3,69.265,0.31708499999999995,1.2714285714285722
b4da5206-c7a6-4924-9cee-9a2f3dfd420f,93.19,68.32,64.88,71.09,3.24,18.0,72.97,0.348,8,70.46,1,3,3,66.6,0.21417000000000003,-5.408000000000001
fe30be13-731d-415a-9042-bec66d60d122,82.67,52.78,48.47,56.92,2.4,18.0,66.9,0.253,2,58.02,0,1,1,50.625,0.34668499999999997,-9.805999999999997
1faa4f74-87df-47d0-b6ca-02f6ee86ba5a,97.28,58.52,64.9,56.47,2.78,16.9,75.27,0.1,8,69.34,1,3,2,61.71000000000001,0.25633999999999996,7.614999999999995
bc3c7c40-149b-4a12-8c58-c7644d48469d,72.47,66.08,44.55,44.61,2.2,22.7,71.29,0.602,7,53.75,0,0,1,55.315,0.410345,-13.746363636363633
b89a4111-c1e4-489a-a346-a791a5af40fe,65.36,66.38,66.14,58.27,2.72,23.4,89.14,0.7769999999999999,3,66.92,1,0,2,66.25999999999999,0.36497,1.086666666666659
823998be-2025-4950-9d6a-fcbcb54614ca,82.76,80.64,83.52,75.42,3.05,28.8,85.45,0.273,8,80.95,1,1,3,82.08,0.19645999999999997,5.185000000000002
bfeca711-4859-47f7-842a-24be4fe44b1c,74.04,70.94,83.59,72.46,3.84,29.4,89.81,0.788,8,68.93,1,0,3,77.265,0.25466500000000003,6.73333333333332
75bf52e9-bbbb-432f-acab-60d61007cb09,99.69,73.41,55.75,67.76,3.05,25.7,85.65,0.225,6,70.29,1,3,3,64.58,0.20421999999999996,0.8600000000000136
15152179-0977-4146-bba1-6007dbbb61c3,82.91,58.64,61.7,51.39,2.8,18.8,81.4,0.937,7,60.0,1,1,2,60.17,0.33368000000000003,-12.948750000000004
ad1707f6-a2d5-46f9-99b3-b8c2847b5e1a,89.99,70.65,63.16,68.02,2.94,21.2,82.18,0.377,3,69.75,1,2,2,66.905,0.23526500000000003,-1.5799999999999983
60b63e73-f565-498e-9b82-44d6b61bd8f1,65.05,49.79,52.75,65.62,2.0,24.8,84.56,0.16,7,55.7,0,0,0,51.269999999999996,0.38913000000000003,-4.681666666666658
ed122ca4-5e97-449c-972f-87045f8a4d0c,88.69,56.68,65.54,64.1,2.93,18.0,68.95,0.366,7,62.75,1,2,2,61.11,0.26961000000000007,1.6299999999999883
a1ae9de6-df3b-4b13-9df5-eac403fe07e4,77.76,69.85,73.13,70.94,3.12,26.4,69.36,0.2799999999999999,3,69.82,1,1,3,71.49,0.26166999999999996,-2.0400000000000063
9275ed9d-528b-4ad1-a96a-5a53f06ce44f,71.37,72.33,78.07,74.16,3.8,29.8,77.53,0.8619999999999999,8,78.36,1,0,3,75.19999999999999,0.26644000000000007,8.79249999999999
a2519d5d-742a-4713-b0be-fcced5d994b3,87.37,82.75,85.16,84.03,3.75,26.2,80.44,0.949,5,80.43,1,2,3,83.955,0.14656499999999997,15.864999999999995
f31c9af9-4aec-42a3-9fb3-5c7cfada8f3a,67.16,53.84,64.2,60.05,2.88,20.8,73.42,0.213,7,59.71,0,0,2,59.02,0.37415,-3.8474999999999966
3e35e7ca-1ed0-44df-bbd1-8db3d62129a0,70.61,46.39,46.6,51.97,2.23,13.4,65.82,0.4269999999999999,7,49.03,0,0,1,46.495000000000005,0.42216499999999996,-5.280000000000001
71efb339-f001-48f8-8293-6cfa334affef,80.2,69.96,66.23,76.13,3.61,28.1,93.79,0.186,6,75.57,1,1,3,68.095,0.246525,10.349999999999994
0812d691-0e8c-41a1-970f-6601b85ad823,99.31,82.37,80.69,87.09,4.0,30.1,80.18,0.298,6,84.23,1,3,3,81.53,0.09689999999999997,15.805714285714288
bcd75a83-de9e-4398-a4b5-dce2c5280353,76.67,58.53,51.22,62.57,2.33,17.0,69.86,0.947,4,56.76,0,1,1,54.875,0.34098500000000004,-4.729999999999997
46f70b2b-b82f-4236-ab3c-5a2c6fb65001,80.4,76.73,76.82,81.62,3.11,28.2,72.27,0.736,7,71.64,1,1,3,76.775,0.20321499999999998,10.89500000000001
f97fce5b-7eca-4237-b0b7-e12b13e17bfc,84.24,55.23,62.86,55.89,2.04,13.7,70.98,0.961,5,58.01,0,2,1,59.045,0.31823499999999993,-11.219999999999999
71e9cf90-fdad-4fcd-8e29-bce839f72498,87.44,62.46,58.45,42.76,2.82,17.5,73.6,0.875,2,55.17,0,2,2,60.455,0.340595,-17.395000000000003
d81ba4b4-da6b-4780-b2b5-8d4e24a6175f,67.48,58.07,54.82,50.91,3.35,21.7,71.94,0.98,3,58.18,0,0,3,56.445,0.408015,-11.56000000000001
689f7d4a-a307-4b5c-b6af-2859f18e1ec2,94.7,62.4,58.81,64.15,2.78,25.1,95.61,0.923,1,69.45,1,3,2,60.605000000000004,0.24693499999999993,-2.4325000000000045
76df0148-cd8a-4cdf-b839-f1433d51f995,81.33,58.72,58.19,70.27,3.08,25.4,72.54,0.575,2,58.99,0,1,3,58.455,0.288505,2.872
f54e2297-c3ee-484e-93a5-09e9d8eab9ad,89.08,63.33,65.87,61.49,3.54,22.7,86.06,0.491,6,68.69,1,2,3,64.6,0.26541000000000003,0.017777777777780557
18c85557-ce69-455b-b171-a14419bea257,91.34,64.54,69.06,73.35,2.5,20.8,100.0,0.289,5,68.46,1,3,1,66.80000000000001,0.21418999999999996,6.393333333333331
38007e97-cb4b-475c-b012-44400d8bcb1e,85.48,63.32,63.36,57.56,3.16,28.0,84.53,0.985,7,60.05,1,2,3,63.34,0.29538,-3.9542857142857173
c76987fe-2219-41ac-a40f-c8e09d9e0f0c,69.74,80.06,84.24,75.92,3.69,30.0,82.6,0.161,3,77.65,1,0,3,82.15,0.24683,13.218333333333327
d6e1fae4-b5ff-47ac-ac4f-5f895e91a0f1,87.15,56.85,56.75,59.88,2.94,16.3,91.06,0.638,7,64.04,1,2,2,56.8,0.30135999999999996,-4.043333333333322
f538858e-f903-44bc-acd1-52571d254b19,77.04,61.41,58.19,45.47,2.8,17.5,79.61,0.183,3,64.05,1,1,2,59.8,0.3760299999999999,-14.383333333333333
f8186861-3fa0-4cb9-a743-7565340cfa5e,98.29,58.84,55.57,50.48,2.46,15.4,70.59,0.241,4,59.69,0,3,1,57.205,0.28378499999999995,-2.0574999999999974
5af2460d-3729-403d-bf7d-260f5c06ba3a,81.4,65.93,72.58,69.74,2.96,20.3,87.57,0.76,5,67.68,1,1,2,69.255,0.257415,5.539999999999992
8e96c737-456f-4e0e-88ed-ebf5a3d3569b,90.91,64.64,68.28,63.78,2.51,15.4,77.88,0.125,8,61.43,1,2,2,66.46000000000001,0.24564,-1.5649999999999977
3e6063b9-b4a9-4325-841e-d2974a647855,73.76,53.61,43.43,54.42,2.39,21.4,68.57,0.583,5,51.1,0,0,1,48.519999999999996,0.39614,-10.08999999999999
fbf9544b-e370-4b58-ab0d-0d07dbeb080a,76.77,53.4,54.31,52.02,2.93,23.0,85.72,0.131,3,55.6,0,1,2,53.855000000000004,0.375295,-10.184999999999995
fb22495b-2216-429a-8bf9-9215090233c4,96.93,65.94,67.75,56.0,2.7,26.7,96.79,0.3319999999999999,3,71.17,1,3,2,66.845,0.243745,-4.791666666666664
91033451-21c5-4240-9e4b-5b849e0a6d4a,86.26,60.9,66.94,59.37,2.82,27.3,64.58,0.516,5,62.63,1,2,2,63.92,0.28509,-14.425000000000004
8de2c01b-0956-43e6-88c5-d1712cd402c6,85.53,69.99,75.73,76.16,3.4,27.8,88.49,0.799,1,70.0,1,2,3,72.86,0.21082,8.102000000000004
2c547992-6bef-45d8-8360-db447da3331a,83.97,52.52,54.06,59.56,2.52,18.0,79.03,0.558,8,59.51,0,2,2,53.290000000000006,0.32556999999999997,-7.891428571428563
cc9b0b0f-5f48-4db2-af0e-66075b3f2c6a,92.46,69.85,75.33,85.77,3.55,23.3,77.01,0.437,7,73.69,1,3,3,72.59,0.15508000000000002,17.451666666666668
9b18a78b-85e0-4892-8cdb-4690fc135b8d,94.19,66.98,69.87,68.09,3.33,23.4,78.55,0.7110000000000001,1,66.62,1,3,3,68.42500000000001,0.21369499999999994,0.31374999999999886
c9bfb435-cc11-4384-8d09-c5359cb7ab93,99.4,39.01,44.62,33.71125000000001,2.0,13.2,88.93,0.6799999999999999,4,49.73,0,3,0,41.815,0.37582125,-31.012656249999992
413dc92f-cff1-43dd-8305-127c20b73d58,75.75,64.66,60.71,71.39,2.5,28.3,88.09,0.321,4,74.77,1,1,1,62.685,0.294775,6.280000000000001
ba853263-d1dc-4c0d-af63-dbbe2a1ad4f1,66.8,76.58,70.61,60.74,3.2,27.9,81.23,0.5740000000000001,6,66.56,1,0,3,73.595,0.329795,-6.1175
c22c84c2-c535-4a76-a23f-a52c7c4762f2,79.25,60.88,56.19,52.98,2.67,24.1,87.49,0.1679999999999999,4,62.51,1,1,2,58.535,0.348455,-5.368333333333332
95a2abc8-9fbf-41b4-b611-87d23d4ebcca,67.43,58.1,63.6,58.63,3.18,18.8,75.87,0.8710000000000001,2,58.03,0,0,3,60.85,0.37183999999999995,-9.217999999999996
9271d7f2-5564-4af7-97bc-0976d130b06d,94.66,54.13,54.15,52.98,2.23,20.7,80.35,0.132,8,63.14,1,3,1,54.14,0.3,-10.365000000000002
364d711b-3c86-43cc-811a-3e80d1860e4e,90.76,68.21,64.01,78.22,2.94,20.4,86.29,0.156,2,78.01,1,2,2,66.11,0.20396999999999998,15.77666666666667
9e49769e-144a-41f9-9616-4624cf86a3cd,82.72,46.11,65.6,48.9,2.79,17.0,79.39,0.844,8,58.18,0,1,2,55.855,0.35485500000000003,-9.28541666666667
06912e73-967b-49f7-926b-f2f31fb442bd,91.61,87.0,91.91,83.76,4.0,21.4,91.37,0.469,1,85.2,1,3,3,89.455,0.11391499999999999,14.652000000000001
4fa4a4ab-37b7-4402-b189-e8b66d31b238,73.27,60.67,66.88,64.68,2.91,27.7,82.03,0.963,7,62.61,1,0,2,63.775,0.321555,4.8883333333333425
7e337329-b8f5-4b4c-9179-c617ede66b4b,81.11,68.45,71.78,82.88,4.0,22.5,69.11,0.999,3,74.21,1,1,3,70.11500000000001,0.216575,19.387777777777778
55741762-c89d-4c40-bfa6-1ec12999b3c9,86.71,44.71,41.44,33.71125000000001,2.17,19.9,96.89,0.756,2,52.2,0,2,1,43.075,0.42280124999999996,-32.38222222222221
ffd871b8-969d-466d-8c15-e14edc01cd0b,87.8,71.45,70.14,69.22,2.44,17.5,89.67,0.683,1,70.62,1,2,1,70.795,0.22875500000000001,-1.3049999999999926
02bffa83-c8d7-440d-a7f4-58f60715ad0c,89.43,54.66,53.25,45.83,2.57,24.7,63.82,0.1169999999999999,5,60.79,1,2,2,53.955,0.342925,-21.200000000000003
d486b3f4-5faf-41f2-a390-592d910ea6e0,65.76,54.0,67.95,67.12,2.97,20.6,75.76,0.725,7,56.85,0,0,2,60.975,0.35267499999999996,0.5560000000000116
942c26d8-cbb4-4328-81e4-68862f1b203d,82.82,64.76,64.0,65.23,2.99,28.7,100.0,0.509,5,72.08,1,1,2,64.38,0.27989,6.500000000000007
b33ef947-a738-4f7f-9cc8-f2bcf3f29855,88.41,62.59,69.08,58.81,2.81,21.2,80.35,0.7769999999999999,4,65.66,1,2,2,65.83500000000001,0.272425,1.626666666666658
6b317fd2-9844-48a1-a0e3-1af79da70cf9,84.5,59.33,51.63,56.17,3.18,21.5,82.72,0.915,2,61.29,1,2,3,55.480000000000004,0.32705,-14.405714285714282
1b8490f8-477e-4c3d-b106-8a9386b06400,83.96,75.98,77.82,68.63,3.37,26.8,72.28,0.111,3,69.21,1,2,3,76.9,0.22757000000000002,1.6228571428571428
86f55fb2-4a85-4066-8c22-383341da8750,82.17,48.04,48.18,42.55,2.64,15.7,81.54,0.624,5,53.11,0,1,2,48.11,0.39934,-19.830999999999996
333203db-5410-4def-b10e-7a75665951e8,95.13,45.31,44.26,54.83,2.0,20.9,87.48,0.462,7,60.21,1,3,0,44.785,0.320635,-4.241428571428571
136d89c2-cec7-401a-9146-0d7413270e28,90.3,81.13,65.34,88.03,3.24,28.8,72.66,0.239,1,80.45,1,2,3,73.235,0.155005,11.028392857142862
2e94bfdf-3af3-405d-870c-8339d457e14e,91.1,75.77,62.18,70.29,3.14,25.2,79.8,0.1669999999999999,8,74.75,1,3,3,68.975,0.21780500000000003,4.167500000000004
5e586f60-1281-44d0-9350-480cf41a73d4,81.59,60.79,59.19,62.29,2.58,17.0,85.38,0.192,6,60.73,1,1,2,59.989999999999995,0.3068,-3.2328571428571493
6c67d818-ad51-46e6-96ca-15d1c890b73e,85.49,58.78,64.06,67.93,2.54,27.5,85.8,0.661,7,66.59,1,2,2,61.42,0.26998999999999995,12.945000000000007
652dd194-9f41-475b-8fcb-774dd31c7915,99.67,65.02,56.61,54.91,2.77,21.6,81.07,0.8320000000000001,5,65.22,1,3,2,60.815,0.254145,-12.252499999999998
0f6a1f6d-3e98-4ef9-82e5-ce024dd29b57,85.97,71.83,74.27,53.27,3.3,24.5,86.3,0.4269999999999999,3,68.66,1,2,3,73.05,0.27716,-3.979999999999997
d18c0e6a-0eca-4c64-a36a-b6ae07178f03,66.51,77.13,74.39,83.02,3.25,26.8,81.67,0.267,1,75.19,1,0,3,75.75999999999999,0.25762,8.412499999999994
014631d4-b52c-4b24-834e-200bcd84c52b,99.41,67.22,72.72,74.78,2.99,17.2,92.16,0.422,6,66.2,1,3,2,69.97,0.16811,7.064999999999998
9dd68920-59aa-43e7-bc42-aa7422660678,89.24,55.47,60.4,64.92,2.56,19.9,66.73,0.146,2,62.8,1,2,2,57.935,0.27447499999999997,1.4375
d81e9922-5ae9-4021-b46d-397dbbc7df4d,73.44,66.3,65.34,58.61,2.62,28.0,75.53,0.587,7,64.77,1,0,2,65.82,0.33295,-6.021999999999991
51a8668e-8332-4967-ba24-6bd300441434,81.8,52.06,63.95,53.49,2.26,20.7,74.99,0.2759999999999999,5,65.27,1,1,1,58.005,0.33831500000000003,-4.729999999999997
9e507a4c-7557-4cf0-8a41-6f597e556e67,98.94,64.48,73.77,72.93,3.19,28.4,86.28,0.78,6,78.6,1,3,3,69.125,0.17807499999999998,9.713333333333338
223cd718-48a0-4665-bc06-1db54bc04349,99.09,79.66,80.03,79.13,3.11,26.6,75.11,0.784,8,78.74,1,3,3,79.845,0.126715,19.529999999999994
afe7d87a-cd40-4f9b-8ad6-648669bd649d,77.14,64.1,62.19,60.01,2.56,18.8,76.74,0.968,5,57.91,0,1,2,63.144999999999996,0.32197500000000007,-2.9283333333333346
d4aa4ef6-7f6f-4770-9193-65f7223ac400,89.74,46.12,47.7,48.39,2.65,23.8,84.4,0.365,2,64.16,1,2,2,46.91,0.35514,-9.43833333333334
17568cbb-283a-40df-8df9-22d457aa0dca,92.92,80.21,87.78,82.96,4.0,25.5,65.76,0.563,3,77.3,1,3,3,83.995,0.12745499999999998,11.530000000000001
2724d939-c6dd-4493-bc6e-f830121a5374,73.09,54.76,59.7,61.45,2.33,21.6,79.91,0.433,4,61.2,1,0,1,57.230000000000004,0.35159999999999997,1.3299999999999983
b99b88b5-415b-49dc-83ab-4539e84fc2b4,89.41,76.26,77.25,67.57,3.46,24.3,83.62,0.554,7,71.79,1,2,3,76.755,0.20938500000000004,-1.1330000000000098
420c769e-4dad-4695-9694-7a167c940a68,86.13,67.78,61.49,64.61,2.86,24.6,72.25,0.772,6,61.31,1,2,2,64.635,0.26774499999999996,4.856666666666669
bda78bc4-1042-4f57-8475-7915ee0d7412,69.36,78.43,72.08,72.58,3.77,22.2,85.96,0.882,1,67.48,1,0,3,75.255,0.27905500000000005,11.522000000000006
52f0e39c-c340-492f-b830-0d735190315e,84.66,51.42,53.34,67.83,2.4,21.6,64.78,0.6519999999999999,5,61.29,1,2,1,52.38,0.30073,6.176000000000002
2d6e1f2a-f8f2-4a62-9abe-98e51c67332d,90.49,58.6,57.5,44.13,2.09,25.4,61.73,0.5549999999999999,7,59.34,0,2,1,58.05,0.3315000000000001,-17.58444444444445
0bbe84ca-bc0f-4b5f-a8e9-92ba71f41084,76.31,53.29,53.73,48.13,2.15,22.9,73.46,0.764,7,53.91,0,1,1,53.51,0.38984,-15.410113636363633
b0d0bc70-268f-4121-b465-3f989e363732,68.49,49.36,47.74,33.71125000000001,2.79,24.2,77.39,0.37,6,48.7,0,0,2,48.55,0.47925624999999994,-24.012999999999998
4ca0dafd-ee6b-4bdb-9da4-d2448f803e28,82.53,75.88,72.41,71.27,3.51,22.0,91.52,0.119,4,73.44,1,1,3,74.145,0.233635,1.8900000000000006
d50bfe60-344d-4673-8b50-b45c8ef3e158,77.08,68.08,72.6,68.23,3.03,22.4,93.26,0.693,1,65.62,1,1,3,70.34,0.27597,11.408999999999999
06c9047b-4d3e-43f2-9039-e2614f2d1903,88.55,82.7,74.93,88.43,4.0,25.8,81.52,0.244,1,84.64,1,2,3,78.815,0.144065,12.314999999999998
c4546793-9acd-4085-83d1-c05fce76afcf,88.97,57.68,61.69,54.45,2.76,17.5,89.15,0.4519999999999999,8,62.62,1,2,2,59.685,0.30171499999999996,-11.282499999999999
0364d064-6fbf-4c7f-8fe8-1911de212c64,78.16,61.77,55.52,57.03,2.24,13.9,84.62,0.441,8,61.49,1,1,1,58.645,0.34033500000000005,-2.5999999999999943
19e7cf9b-341a-4334-acc6-7d49171ab900,96.7,62.41,62.53,59.17,2.95,18.7,91.3,0.492,5,65.16,1,3,2,62.47,0.24827999999999995,-9.186666666666667
a7a3c124-2137-48d5-9918-174e2746a640,73.28,76.9,77.75,69.78,3.71,21.9,100.0,0.3299999999999999,3,71.31,1,0,3,77.325,0.265565,3.9350000000000023
a2daa11a-265e-499d-ae87-369b412a20b7,96.64,77.03,78.58,69.87,3.44,22.6,71.94,0.5940000000000001,8,72.45,1,3,3,77.805,0.17041499999999996,6.041250000000005
2bb6880d-fc6c-4caa-b2da-565c91398c94,72.37,68.66,76.96,66.74,2.77,23.3,75.93,0.323,7,69.37,1,0,2,72.81,0.29186999999999996,4.057142857142857
594fba66-08c0-408b-941d-72ef4af4ab77,71.88,67.2,69.38,71.94,3.11,20.6,72.78,0.344,1,74.34,1,0,3,68.28999999999999,0.29179,9.04
5e2a2b13-e542-41ea-941b-8725330a9223,91.63,73.98,86.88,74.99,4.0,31.5,76.44,0.258,4,76.2,1,3,3,80.43,0.16722,14.977142857142844
f367e1da-f20c-44a8-9f78-d5ca856fa5ea,66.16,66.93,68.41,63.19,3.41,21.9,87.47,0.6799999999999999,4,65.19,1,0,3,67.67,0.34278,-1.5339062500000011
23d8d05a-207c-4fd3-973b-e95c425afbf6,75.69,60.04,59.42,62.77,3.0,16.5,86.41,0.284,3,64.78,1,1,2,59.730000000000004,0.32974,-2.759999999999998
45d53401-35fa-4ba0-89cf-ea15fe286363,77.86,44.95,56.93,59.96,2.29,20.0,92.68,0.827,2,54.49,0,1,1,50.94,0.35586,-6.722857142857144
e83b1002-55d4-4f1c-9016-e5ebea39b74d,87.0,58.95,55.19,52.16,3.15,26.9,82.4,0.917,2,61.06,1,2,3,57.07,0.32431,-6.451111111111118
57465951-f244-4095-8741-50931552b27c,85.27,69.6,72.22,74.88,3.27,28.6,72.69,0.384,7,76.9,1,2,3,70.91,0.22155000000000005,5.600999999999999
b1fbc187-ba17-49aa-889f-a4fffd929f75,89.54,88.84,88.94,92.4,3.98,22.7,75.6,0.897,4,85.03,1,2,3,88.89,0.09796999999999995,25.905
0f186e82-d787-45f3-8af2-7fda8a54ac37,76.37,81.84,76.97,79.03,3.34,21.6,91.09,0.487,1,71.96,1,1,3,79.405,0.219215,15.825000000000003
c392dcc9-97d9-431a-a646-679f941a44c2,78.96,73.89,74.82,71.16,3.19,19.0,98.78,0.995,8,69.76,1,1,3,74.35499999999999,0.24761500000000006,4.390769230769223
313f28fc-b2b6-42a8-896c-584979ef365e,79.35,65.01,69.54,67.44,3.36,29.9,78.29,0.794,2,71.6,1,1,3,67.275,0.278455,4.168571428571433
5b94f530-45ce-4016-889c-d8b3c443de41,79.0,62.91,59.64,69.1,3.36,26.5,92.8,0.64,7,65.88,1,1,3,61.275,0.292875,5.361999999999995
00e03fe9-d2cc-48dd-b4fa-3db933c1bb68,94.95,61.5,63.74,57.36,2.87,26.4,97.74,0.1149999999999999,4,74.72,1,3,2,62.620000000000005,0.26025999999999994,-10.665999999999997
96fc5486-e09f-4087-b7e6-9a194404f378,80.54,63.9,62.26,61.24,2.92,16.6,72.37,0.741,6,55.66,0,1,2,63.08,0.30488,1.3037500000000009
30935c9c-85f5-42ea-9c7d-f3400934e577,67.5,52.44,58.07,63.9,2.39,15.9,81.43,0.743,7,54.25,0,0,1,55.254999999999995,0.372535,0.7866666666666617
0cb53475-7fe5-4cc3-a86c-cf9a8d2838ab,90.17,58.91,56.74,60.16,2.98,25.9,75.12,0.296,2,68.83,1,2,2,57.825,0.285365,4.653333333333336
c8e9b2c1-c21a-45b1-b75d-bd942232af35,94.55,50.6,50.6,45.84,2.68,12.9,83.5,0.476,1,58.26,0,3,2,50.6,0.33248,-17.41599999999999
a41a074b-4fe2-4c14-b110-36d28420939f,91.08,55.38,46.36,46.16,2.15,23.4,64.81,0.4639999999999999,3,56.36,0,3,1,50.870000000000005,0.34459,0.0
3a2a6914-046b-4cc5-8527-3f3ccc87e0f1,92.12,57.52,51.88,55.64,2.08,12.7,68.88,0.3299999999999999,4,58.74,0,3,1,54.7,0.3005,-10.204999999999998
f1aad79b-a218-4e53-a9d3-1657441b7d55,95.19,71.06,77.26,68.08,3.54,29.7,82.2,0.943,7,74.28,1,3,3,74.16,0.19252000000000002,7.979999999999997
89ad7d89-19bf-478b-9cde-b69b8138cd7b,90.97,61.24,65.62,61.86,2.89,23.7,70.66,0.428,5,68.27,1,2,2,63.43000000000001,0.26025,-7.965000000000003
5a3df27f-fe9d-486a-a3c9-fe748cc04d65,96.23,56.7,55.17,60.19,2.66,15.8,74.46,0.1709999999999999,3,64.57,1,3,2,55.935,0.26670499999999997,-10.230000000000004
cad4b5f5-907c-4813-a7f1-fdb0b06b7599,78.64,48.64,60.69,54.05,2.96,24.4,91.77,0.493,3,59.0,0,1,2,54.665,0.35929500000000003,-8.100000000000001
7ff01749-f5d9-41ab-a462-dc724ca99112,75.65,63.72,63.18,58.65,3.09,19.6,88.22,0.818,8,60.64,1,1,3,63.45,0.3311,-2.0500000000000043
267eb73a-abcf-4624-a0a2-9d7d7b01497e,70.43,64.13,55.58,53.68,2.89,18.5,94.06,0.6679999999999999,7,61.2,1,0,2,59.855,0.377675,-7.815000000000005
03161d02-863a-434d-b6a1-d3dd1be0eb00,71.75,73.83,82.38,73.75,3.31,24.0,75.06,0.507,6,74.44,1,0,3,78.10499999999999,0.257435,8.709999999999994
975d681b-dd93-4e16-8785-4e59db856c83,65.5,54.3,64.37,59.66,3.11,26.7,84.05,0.622,1,63.62,1,0,3,59.335,0.381015,-3.6000000000000014
09c701bc-c6d5-432a-9e88-4284657ec6a1,81.2,78.02,71.17,81.2,2.92,20.0,95.48,0.91,5,67.5,1,1,2,74.595,0.207815,1.4799999999999898
6b48b368-707e-4c1b-8d12-d62cd62167e4,84.16,61.15,63.97,65.76,3.27,19.1,82.18,0.313,8,70.41,1,2,3,62.56,0.2784,2.1012500000000074
6db26ef0-2713-461f-bc99-ba66d2fc3b2e,82.23,64.32,73.27,63.95,2.65,25.8,83.36,0.437,6,70.84,1,1,2,68.79499999999999,0.272845,-4.368333333333325
3771e2e2-3176-4ab8-9bec-7f6ebad980b0,93.22,92.8925,93.09125,94.50125,3.68,27.6,72.93,0.71,4,87.97875000000002,1,3,3,92.991875,0.06464062500000002,26.19083333333333
61a3d421-826d-428d-95e4-20d5337d856b,75.92,61.51,66.71,63.58,3.35,26.3,74.15,0.911,3,60.09,1,1,3,64.11,0.31325000000000003,-5.160000000000011
64594aed-caa3-4fd4-b589-1826c0fd0429,73.25,58.31,64.51,79.35,2.62,20.3,84.82,0.474,5,64.28,1,0,2,61.410000000000004,0.28472000000000003,19.146
